age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
64.06666666666666,Self-emp-not-inc,Doctorate,13.266666666666667,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,37.53333333333333,United-States
