age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
66.0,Self-emp-not-inc,Bachelors,13.333333333333334,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,26.666666666666668,United-States
66.0,Self-emp-not-inc,Bachelors,13.333333333333334,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,26.666666666666668,United-States
66.0,Self-emp-not-inc,Bachelors,13.333333333333334,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,26.666666666666668,United-States
59.0,Private,7th-8th,7.666666666666667,Divorced,Exec-managerial,Own-child,White,Female,0.0,4052.0,32.666666666666664,United-States
59.0,Private,7th-8th,7.666666666666667,Divorced,Exec-managerial,Own-child,White,Female,0.0,4052.0,32.666666666666664,United-States
59.0,Private,7th-8th,7.666666666666667,Divorced,Exec-managerial,Own-child,White,Female,0.0,4052.0,32.666666666666664,United-States
49.333333333333336,Self-emp-inc,Masters,14.333333333333334,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,80.0,United-States
49.333333333333336,Self-emp-inc,Masters,14.333333333333334,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,80.0,United-States
49.333333333333336,Self-emp-inc,Masters,14.333333333333334,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,80.0,United-States
46.66666666666666,Federal-gov,10th,8.0,Divorced,Adm-clerical,Unmarried,White,Male,0.0,3741.0,41.66666666666666,United-States
46.66666666666666,Federal-gov,10th,8.0,Divorced,Adm-clerical,Unmarried,White,Male,0.0,3741.0,41.66666666666666,United-States
46.66666666666666,Federal-gov,10th,8.0,Divorced,Adm-clerical,Unmarried,White,Male,0.0,3741.0,41.66666666666666,United-States
61.66666666666666,Self-emp-inc,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,61.66666666666666,United-States
61.66666666666666,Self-emp-inc,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,61.66666666666666,United-States
61.66666666666666,Self-emp-inc,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,61.66666666666666,United-States
48.66666666666666,Private,Bachelors,13.333333333333334,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,2824.0,36.66666666666666,United-States
48.66666666666666,Private,Bachelors,13.333333333333334,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,2824.0,36.66666666666666,United-States
48.66666666666666,Private,Bachelors,13.333333333333334,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,2824.0,36.66666666666666,United-States
